title,text,subject,date
Trump allies say Mueller unlawfully obtained thousands of emails,"WASHINGTON (Reuters) - An organization established for U.S. President Donald Trump’s transition to the White House said on Saturday the special counsel investigating allegations of Russian meddling in the 2016 election had obtained tens of thousands of emails unlawfully. Kory Langhofer, counsel to the transition team known as Trump for America, Inc. (TFA), wrote a letter to congressional committees to say Special Counsel Robert Mueller’s team had improperly received the emails from the General Services Administration (GSA), a government agency. Career staff members at the agency “unlawfully produced TFA’s private materials, including privileged communications, to the Special Counsel’s Office,” according to the letter, a copy  of which was seen by Reuters. It said the materials included “tens of thousands of emails.” Trump’s transition team used facilities of the GSA, which helps manage the U.S. government bureaucracy, in the period between the Republican’s November presidential election victory and his inauguration in January.     The Trump team’s accusation adds to the growing friction between the president’s supporters and Mueller’s office as it investigates whether Russia interfered in the election and if Trump or anyone on his team colluded with Moscow. Asked for comment, White House spokeswoman Sarah Sanders said: “We continue to cooperate fully with the special counsel and expect this process to wrap up soon.” The special counsel’s office waved off the transition team’s complaint. “When we have obtained emails in the course of our ongoing criminal investigation, we have secured either the account owner’s consent or appropriate criminal process,” said Peter Carr, spokesman for the special counsel’s office. The GSA did not respond immediately to a request for comment. Democrats say there is a wide-ranging effort by the president’s allies on Capitol Hill and in some media outlets to discredit Mueller’s investigation. Trump himself has loudly declared Mueller’s effort a waste of time. “There is absolutely no collusion. That has been proven,” Trump told reporters on Friday. Russia denies interfering in the election.  On Friday, Representative Adam Schiff, the top Democrat on the House of Representatives Intelligence Committee, said he fears the committee’s Republican majority intends to close its investigation of the topic prematurely. Some Republicans have argued that Mueller is biased against Trump and should be fired. Langhofer’s letter was sent to the U.S. Senate Committee on Homeland Security and Government Affairs, and the U.S. House Committee on Oversight and Government Reform. It asked for Congress to act immediately “to protect future presidential transitions from having their private records misappropriated by government agencies, particularly in the context of sensitive investigations intersecting with political motives.” The letter said Mueller’s office obtained the emails despite the fact that it was aware the GSA did not own or control the records. It said the special counsel’s office has “extensively used the materials in question, including portions that are susceptible to claims of privilege” without notifying the Trump for America team. On the transition team were a number of aides who were later caught up in Mueller’s investigation, such as former national security adviser Michael Flynn. Flynn pleaded guilty this month to lying to the FBI about his contacts with Russia. Langhofer, the Trump transition team lawyer, wrote in his letter that the GSA’s transfer of materials was discovered on Dec. 12 and 13. The FBI had requested the materials from GSA staff on Aug. 23, asking for copies of the emails, laptops, cell phones and other materials associated with nine members of the Trump transition team responsible for national security and policy matters, the letter said. The FBI requested the materials of four additional senior members of the Trump transition team on Aug. 30, it said. Langhofer argued that, while such transition teams are involved in executive functions, they are considered private, non-profit organizations whose records are private and not subject to presidential records laws. ",politicsNews,"December 16, 2017"
Senator-elect Jones not joining calls for Trump resignation,"WASHINGTON (Reuters) - Democrat Doug Jones, who scored an upset victory last week in the U.S. Senate race in Alabama, said on Sunday he did not believe President Donald Trump needed to resign over sexual misconduct allegations against him. “I don’t think that the president ought to resign at this point,” Jones told CNN’s State of the Union program. “Those allegations were made before the election, and so people had an opportunity to judge before that election. I think we need to move on and not get distracted by those issues.” More than a dozen women have accused Trump of making unwanted sexual advances against them before he entered politics.  Accusations of sexual harassment against high-profile men in politics, media and the entertainment industry have put a new spotlight on the allegations against Trump, and several Democratic senators have called on him to resign. Trump and White House officials have denied the allegations. The accusations emerged during the 2016 presidential campaign, when a videotape surfaced of a 2005 conversation caught on an open microphone in which Trump spoke in vulgar terms about trying to have sex with women. Trump apologized for the remarks but called them private “locker-room talk” and said he had not done the things he talked about. Jones prevailed in the Senate race against Republican Roy Moore, who himself had been accused of sexual misconduct. Jones’ victory in the deeply conservative state of Alabama was a political blow to Trump, who had endorsed Moore. ",politicsNews,"December 17, 2017"
Trump administration bans selected words at health agencies: paper,"WASHINGTON (Reuters) - The Trump administration has told agencies within the Department of Health and Human Services to avoid using certain words or phrases in official documents being drafted for next year’s budget, the Washington Post reported on Saturday. The newspaper said one of the agencies, the U.S. Centers for Disease Control and Prevention, was given a list of seven prohibited words or phrases: “vulnerable,” “entitlement,” “diversity,” “transgender,” “fetus,” “evidence-based” and “science-based.” Officials at a second agency were also told to use “Obamacare” instead of the Affordable Care Act to describe President Barack Obama’s 2010 healthcare law and to use “exchanges” instead of “marketplaces” in reference to venues where people can buy federally subsidized health insurance, the Post reported. The HHS pushed back on the report.  “The assertion that HHS has ‘banned words’ is a complete mischaracterization of discussions regarding the budget formulation process,” spokesman Matt Lloyd said in a statement.  “HHS will continue to use the best scientific evidence available to improve the health of all Americans. HHS also strongly encourages the use of outcome and evidence data in program evaluations and budget decisions,” he said. The newspaper said State Department documents also now refer to sex education as “sexual risk avoidance.” A briefing at the second HHS agency relied on a document from the White House Office of Management and Budget, which oversees President Donald Trump’s annual budget proposal to Congress, according to the Post.   The Post said no explanations were given for the language changes.     ",politicsNews,"December 17, 2017"
Congressman will not seek relection amid misconduct probe,"WASHINGTON (Reuters) - U.S. Representative Ruben Kihuen announced on Saturday that he will not seek re-election, becoming the latest member of Congress to end his legislative career in the face of sexual harassment allegations.   The first-term Nevada Democrat, who is the subject of an ethics investigation in the House of Representatives, denied the allegations against him but concluded that the charges would distract from “a fair and thorough discussion of the issues” on the campaign trail. “It is in the best interests of my family and my constituents to complete my term in Congress and not seek reelection,” Kihuen, 37, said in a statement issued by his campaign committee. The news website BuzzFeed has reported allegations that Kihuen sexually harassed a staff member of his 2016 political campaign. This week, there were also multiple reports of an anonymous lobbyist’s description of his unwanted advances. Reuters has not independently confirmed the reports.  Kihuen is the latest in a growing roster of male lawmakers in Congress who have been accused of sexual misconduct amid a wave of such allegations against powerful men in entertainment, politics and the media. Lawmakers are working on legislation to update the body’s rules on sexual harassment. On Friday, Democratic Representative Bobby Scott of Virginia was accused of touching a former aide without permission and offering to advance her career in exchange for sex. The aide also said she was wrongfully dismissed from her job. Scott denied the charges. Republican Representative Blake Farenthold also said this week that he would not seek re-election after accounts surfaced that he created a hostile work environment. He denied allegations of sexual harassment but admitted allowing an unprofessional culture in his Capitol Hill office.  Last week, Democratic Representative John Conyers and Republican Representative Trent Franks resigned, while Democratic Senator Al Franken said he would step down in the coming weeks.          ",politicsNews,"December 16, 2017"
Trump to say in security speech that China is competitor: officials,"WASHINGTON (Reuters) - President Donald Trump will lay out a new U.S. national security strategy on Monday based on his “America First” policy and will, among other items, make clear that China is a competitor, two senior U.S. officials said on Saturday. Trump has praised Chinese President Xi Jinping while also demanding that Beijing increase pressure on North Korea over its nuclear program and to change trade practices to make them more favorable to the United States. The  national security strategy, to be rolled out in a speech by Trump, should not be seen as an attempt to contain China but rather to offer a clear-eyed look at the challenges China poses, said the officials, who spoke on condition of anonymity. The strategy, which was still being drafted, may also reverse Democratic President Barack Obama’s declaration in September 2016 that climate change is a threat to security, one official said. Trump, a Republican, is to lay out his foreign policy priorities, and will emphasize his commitment to “America First” policies such as building up the U.S. military, confronting Islamist militants and realigning trade relationships to make the United States more competitive, the officials said. ",politicsNews,"December 18, 2017"
Factbox: Trump on Twitter (December 15) - Quantico,"The following statements were posted to the verified Twitter accounts of U.S. President Donald Trump, @realDonaldTrump and @POTUS.  The opinions expressed are his own. Reuters has not edited the statements or confirmed their accuracy.  @realDonaldTrump : - To each member of the graduating class from the National Academy at Quantico, CONGRATULATIONS! [1235 EST] - You are always there for us – THE MEN AND WOMEN IN BLUE. Thank you to our police, thank you to our sheriffs, and thank you to our law enforcement families. God Bless you all, and GOD BLESS AMERICA! #LESM [1428 EST] - Today, it was my tremendous honor to visit Marine Helicopter Squadron One (HMX-1) at the Marine Corps Air Facility in Quantico, Virginia. I am honored to serve as your Commander-in-Chief. On behalf of an entire Nation, THANK YOU for your sacrifice and service. We love you!  [1658 EST]  - DOW, S&P 500 and NASDAQ close at record highs! #MAGA [1900 EST] -- Source link: (bit.ly/2jBh4LU) (bit.ly/2jpEXYR) ",politicsNews,"December 15, 2017"
Republican tax bill retains U.S. electric vehicle tax credit,"WASHINGTON (Reuters) - A compromise Republican tax bill released late Friday does not eliminate a $7,500 electric vehicle tax credit as Republicans in the U.S. House of Representatives had previously proposed. The measure follows the lead of the Senate version approved last month that did not eliminate the credit. Killing the credit could have hurt automakers like General Motors Co (GM.N), Volkswagen AG (VOWG_p.DE), Tesla Inc (TSLA.O) and Nissan Motor Co (7201.T). Consumers under current law are eligible for a $7,500 tax credit to defray the cost of plug-in electric vehicles. The electric vehicle tax credit starts to phase out after a manufacturer sells 200,000 plug-in vehicles. After an automaker hits that point, the $7,500 tax credit is still available for at least three more months before phasing out.  Consumers are currently allowed to take the credit on vehicles until the manufacturer hits 200,000 plug-in vehicles sold. Electric vehicles have expensive batteries that make them pricier than gasoline-powered vehicles. The Electric Drive Transportation Association said in a statement late Friday it was pleased the credit would remain in law. “The credit supports innovation and job creation while helping drivers access advanced vehicle technology,” the group said. More than 50 automakers and other companies and groups released a letter earlier this week urging Congress to retain the credit, including Ford Motor Co (F.N), BMW AG (BMWG.DE), GM, Uber Technologies Inc. Former President Barack Obama repeatedly proposed hiking the tax credit for electric vehicles to $10,000 and converting it to a point-of-sale rebate, but Congress did not approve the measure. Automakers face mandates from California and a dozen other states to produce a rising number of zero-emission vehicles and have said the credits are essential to meeting requirements. ",politicsNews,"December 16, 2017"
Attorney General Sessions has lukewarm praise for FBI after Trump attack,"WASHINGTON (Reuters) - U.S. Attorney General Jeff Sessions, who oversees the Federal Bureau of Investigation, on Friday offered a tepid endorsement of the nation’s leading law enforcement agency, which has been under attack by President Donald Trump and other Republicans. Trump said earlier this month that the FBI’s reputation was in “tatters” after news came to light that an FBI agent on a team investigating links between Russia and Trump’s election campaign had exchanged anti-Trump text messages with an FBI lawyer.     Sessions on Friday defended the bureau, which is part of the Department of Justice that he leads, but it was not an enthusiastic endorsement. “I don’t share the view that the FBI is not functioning at a high level all over the country,” he told a news conference. Sessions’ comments came at a time when former FBI director Robert Mueller is leading an investigation into Russian interference in the 2016 presidential election. A sampling of texts between agent Peter Strzok and FBI lawyer Lisa Page was released to Congress and the media earlier this week. The two referred to Trump as an “idiot,” but also took aim at other politicians, including Democrat Hillary Clinton, who lost to Trump in the 2016 election, and independent Bernie Sanders, who had sought the Democratic nomination for president. Strzok was transferred off Mueller’s team, but the texts provided fresh fodder for some Republicans who have fiercely criticized Mueller in a move that Democrats say is an effort to discredit his Russia investigation. Russia has denied meddling in the 2016 election, and Trump has repeatedly said his campaign did not collude with Russia.         Sessions is the latest senior official to defend the FBI. His comments were much milder than those of FBI Director Christopher Wray and Deputy Attorney General Rod Rosenstein in recent testimony to Congress. Sessions said Trump does support the FBI and noted that Trump spoke earlier on Friday to a class of domestic and international law enforcement managers graduating from an FBI training program in Quantico, Virginia. However, the audience did not consist of FBI agents, and Trump’s speech was to local and state police officers. Sessions also ducked a question about whether he will appoint a second special counsel to investigate some of the bias allegations against Mueller’s team, as some Republicans have demanded. ",politicsNews,"December 15, 2017"
Senate Democrats to force vote on FCC net neutrality repeal,"WASHINGTON (Reuters) - The top U.S. Senate Democrat said on Friday he would force a vote on the Federal Communications Commission’s decision to repeal landmark net neutrality rules, but the move was unlikely to block a ruling that could reshape the digital landscape. The FCC voted Thursday along party lines to reverse the Obama era rules barring internet service providers from blocking or throttling internet traffic, or offering paid fast lanes. A group of state attorneys general vowed to sue. On Friday, Senator Charles Schumer of New York said he would force a vote on the FCC action under the Congressional Review Act. Republicans scuttled internet privacy rules adopted under the Obama administration using the same procedural vehicle. “There will be a vote to repeal the rule that the FCC passed. It’s in our power to do that,” Schumer said in New York. “Sometimes we don’t like them, when they used it to repeal some of the pro environmental regulations, but now we can use the CRA to our benefit and we intend to.” Senate Majority Leader Mitch McConnell opposes Schumer’s effort and backed the FCC repeal, a spokesman for the Republican said Friday. A reversal of Thursday’s FCC vote would need the approval of the Senate, U.S. House and President Donald Trump. Trump also backed the FCC action, the White House said Thursday. This week’s FCC order grants internet providers sweeping new powers to block, throttle or discriminate among internet content, but requires public disclosure of those practices. Internet providers have vowed not to change how consumers get online content. The FCC rules also seek to bar states from imposing their own net neutrality requirements. The FCC said the rules would take effect once the White House Office of Management and Budget approved the new transparency rules, which could take several months. Democrats say net neutrality is essential to protect consumers, while Republicans say the rules hindered investment by providers and were not needed. Moody’s Investors Service said in a note Friday the FCC vote was “credit positive” for internet service providers that could have faced rate regulation under the 2015 rules that would have treated them like public utilities. Moody’s said providers “will tread lightly when it comes to engaging in paid prioritization and throttling, as there could be significant negative public reaction to these acts.” Moody’s said “at least in the near term, the cost of negative publicity on their existing businesses far outweighs the benefit of additional revenue streams these companies can generate from paid prioritization agreements.” ",politicsNews,"December 15, 2017"
"U.S. lawmaker probed on sex reports, second congressman denies charges","WASHINGTON (Reuters) - The U.S. House of Representatives Ethics Committee said on Friday it had begun an investigation into public reports that Democrat Ruben Kihuen engaged in sexual harassment, and a second lawmaker denied a former aide’s allegations of sexual misconduct. The ethics panel said that announcing the probe was not a sign the committee already had determined the Nevada representative violated any rules. “As I’ve said previously, I intend to fully cooperate, and I welcome an opportunity to clear my name,” said Kihuen in a statement provided to Reuters. The news website Buzzfeed has reported that Kihuen, currently finishing his first year in Congress, harassed a staff member on his 2016 political campaign, and on Thursday there were multiple reports of an anonymous lobbyist’s description of his unwanted advances. Reuters has not independently confirmed the reports. Lawmakers from both U.S. political parties have recently been ensnared in allegations of sexual misconduct, prompting the committee to launch a probe this month of all House members and their staffs. On Friday a second Democratic congressman, Bobby Scott of Virginia, was accused by former legislative aide Macherie Reese Everton of touching her leg and back without permission in 2013 and offering to advance her career in exchange for sex and said she was wrongfully dismissed from her job. Scott, who has served 25 years in Congress, rejected  Everton’s charges and said he had never sexually harassed anyone.  “I absolutely deny this allegation of misconduct,” he said in a statement. “I am confident that this false allegation will be seen for what it is when the facts are adequately reviewed.” Reuters has not independently verified the claims.  This week Republican Representative Blake Farenthold said  he would not seek re-election after accounts surfaced that he created a hostile work environment. In a Facebook post, Farenthold denied allegations of sexual harassment by former staff members but admitted he allowed an unprofessional culture to flourish in his Capitol Hill office. Members of Congress are working on legislation to update the body’s rules on sexual harassment. Representative Carolyn Maloney said she will introduce a bill on Friday that says companies cannot block sexual harassment victims from publicly disclosing the details of their allegations, which often are included in settlement agreements. Allegations of misconduct in recent weeks have also been made against movie-makers, television interviewers and other men in the private sector. ",politicsNews,"December 15, 2017"
Republicans join push to lift secrecy around misconduct in Congress,"WASHINGTON (Reuters) - Prominent Republican senators on Thursday embraced a push to overhaul rules for addressing sexual harassment in the U.S. Congress, signing on to a bill that would protect victims and require lawmakers to pay for their own settlements. The legislation builds on demands to lift the veil of secrecy around sexual harassment and misconduct on Capitol Hill, and has gained steam in recent months as a wave of women have come forward with accusations against prominent American men in politics, media and entertainment. The bipartisan push signaled momentum in the Republican-led U.S. Congress for overhauling a process for handling misconduct allegations that many lawmakers say is antiquated and stacked against victims. The Senate bill, called the Congressional Harassment Reform Act, draws from proposals that Senator Kirsten Gillibrand and Representative Jackie Speier, both Democrats, have been developing. “Congress is really behind the eight-ball. I think that, in many respects, the private sector has acted more swiftly than we have in terms of addressing sexual harassment,” Speier said in an interview. High-profile Republican senators co-sponsoring the bill include John Cornyn, the Senate’s No. 2 Republican; Ted Cruz; Joni Ernst and Lisa Murkowski. The legislation would require any member of Congress found liable for harassment to pay settlements themselves, rather than with taxpayer funds, as the current process allows. “Congress is not above the laws, and secret settlements with taxpayer money to cover up harassment should no longer be tolerated,” Cruz said in a statement. Settlements would be made public automatically unless victims choose to keep them private. Outrage over sexual misconduct in politics helped to fuel an upset victory by Democrat Doug Jones in the U.S. Senate race in deeply conservative Alabama on Tuesday. Voters rejected the Republican candidate in the race, Roy Moore, who had been accused by multiple women of pursuing them when they were teenagers and he was in his 30s, including one woman who said he tried to initiate sexual contact with her when she was 14. Moore denied the allegations but many prominent Republicans distanced themselves from Moore, although President Donald Trump backed him. In Washington, allegations of sexual misconduct prompted the resignations last week of three lawmakers - Democratic Senator Al Franken, Democratic Representative John Conyers and Republican Representative Trent Franks. On Tuesday, Republican Representative Blake Farenthold said he would not seek re-election in November. Politico reported that the congressional Office of Compliance had paid $84,000 from a public fund on behalf of Farenthold to settle a sexual harassment claim in 2015. Reuters has been unable to verify the allegations against Farenthold, who has said that the charges were false and has denied wrongdoing. The 1995 law governing the process for complaints in Congress - created in the wake of a harassment scandal - has been criticized as ineffective. The lengthy and cumbersome process requires victims to go through mandatory mediation and requires complete secrecy. “It created a protective blanket around the harasser and left the victim out in the cold,” Speier said. Speier, who has worked on the issue since 2014, came forward in October with her own story of unwanted sexual contact from the chief of staff for the lawmaker she worked for as a congressional aide. “He kissed me and stuck his tongue in my mouth,” said Speier, who has become a resource from women seeking advice on how to handle similar situations. “When it happened to me, it disgusted me. I kind of recoiled.” Speier’s proposals for reforms have attracted support from more than 100 members, including 19 Republicans. A group of conservative Republicans have championed a separate bill focused on banning the use of taxpayer dollars for settlements, and requiring past settlements to be disclosed and reimbursed. “What we do agree is that taxpayers should not be on the hook for misbehavior and for those settlements that are made,” said Marsha Blackburn, a Republican representative who has advocated for the proposal. “We need to use that to make certain that workplaces are respectful,” Blackburn said in an interview. A House committee is reviewing reforms with an eye to making recommendations in coming weeks. “I think that what we are doing is taking the best of all the ideas out there and putting them into one package,” a senior House Republican aide said.    ",politicsNews,"December 14, 2017"
"Trump officials brief Hill staff on Saudi reactors, enrichment a worry","WASHINGTON (Reuters) - The Trump administration briefed congressional staff this week on how the White House was considering non-proliferation standards in a potential pact to sell nuclear reactor technology to Saudi Arabia, but did not indicate whether allowing uranium enrichment would be part of any deal, congressional aides said. Non-proliferation advocates worry that allowing Saudi Arabia to enrich fuel in a nuclear power deal could also enable it to one day covertly produce fissile material and set off an arms race with arch-rival Iran that could spread more broadly throughout the Middle East.  Senate Foreign Relations Committee staff members were briefed by State Department and Department of Energy officials in a meeting on Wednesday, the aides said. They learned the administration “is working to develop a position on non-proliferation standards” should they begin talks with Saudi Arabia on a civilian nuclear cooperation pact known as a 123 agreement, a committee aide said.  The administration is still mulling whether any agreement would allow uranium enrichment, the aide said.  The race to build Saudi Arabia’s first nuclear power reactors is heating up among U.S., South Korean, Chinese and Russian companies.  U.S. Energy Secretary Rick Perry visited Saudi Arabia last week, telling Reuters then that new talks between the two allies on a 123 agreement would start soon. An agreement would allow U.S. companies to participate in Saudi Arabia’s civilian nuclear program. Riyadh has said it wants to be self-sufficient in producing nuclear fuel and that it is not interested in diverting nuclear technology to military use. In previous talks, Saudi Arabia has refused to sign an agreement with Washington that would deprive it of enriching uranium. Uranium fuel for reactors is enriched to only about 5 percent, lower than the 90 percent level for fissile material in nuclear bombs. Some senators with proliferation concerns worry the administration is moving too quickly on talks about nuclear plants and enrichment with Saudi without consulting Congress. As required by a 2008 law, the president is required to keep the committees in the House and Senate that deal with foreign relations “fully and currently informed” on any initiative and talks relating to new or amended 123 agreements. “We’re frustrated by the lack of briefings and having to yet again learn about potential foreign policy developments from the press,” a congressional aide said. A day before the senate briefing, a report by Bloomberg citing sources said that the administration may allow uranium enrichment as part of an agreement. The congressional aide said there are concerns that plans for an agreement are only being conducted by a small number of people controlled by the White House. “It also appears that this is policy being driven out of the White House, which makes congressional oversight that much harder,” said the aide. If lawmakers oppose a civilian nuclear deal signed by the president they can try to fight it with legislation or other measures. The Trump administration and the previous Obama administration have pushed for selling nuclear power technology abroad, partly to keep the country competitive with Russia and China in nuclear innovation. A State Department official said the United States and Saudi Arabia have been in talks since 2012 regarding a 123 agreement but declined to comment on the discussions. Energy Department officials did not immediately comment on the briefing. Toshiba-owned Westinghouse is in talks with other U.S.- based companies to form a consortium for a bid in a multibillion-dollar tender for two nuclear reactors in Saudi Arabia. Winning a bid would be a big step for Westinghouse. It went into Chapter 11 bankruptcy this year and abandoned plans to build two advanced AP1000 reactors in the United States. ",politicsNews,"December 15, 2017"
U.S. judge to lift house arrest for former Trump campaign manager Manafort,"WASHINGTON (Reuters) - A U.S. District Court judge on Friday said she would release former Trump campaign manager Paul Manafort from house arrest once he meets certain conditions, expressing satisfaction that the $10 million he agreed to forfeit would be available if he ever failed to appear for court proceedings. In her order, Judge Amy Berman Jackson said to be released from home confinement, Manafort must execute documents agreeing to forfeit four properties, including two in New York, one in Alexandria, Virginia, and his Florida home.    He will be subject to restrictions including a curfew and electronic GPS monitoring but will be allowed to leave his home in Alexandria for his home in Palm Beach Gardens, Florida, once he meets the conditions.  Manafort is charged with conspiring to launder money and failing to register as a foreign agent working on behalf of the government of Ukraine’s former pro-Russia President Viktor Yanukovych.  He is being prosecuted by Special Counsel Robert Mueller, as part of Mueller’s investigation into accusations of Russian meddling in the 2016 U.S. presidential election and possible collusion between Russia and the Trump campaign. In case the forfeited properties do not raise $10 million, the judge said, Manafort’s wife, Kathleen, has deposited $5 million in an account and his daughter Andrea Manafort Shand, $2 million in a separate account, to make up any difference. The assets cannot be touched without a court order. Once in Florida, Manafort must stay within the area, unless he is traveling to Washington for court appearances or meetings with counsel, according to the order. He needs permission for any other domestic travel and cannot leave the country. ",politicsNews,"December 15, 2017"
Republican Senator Corker says he will support tax bill,"WASHINGTON (Reuters) - U.S. Republican Senator Bob Corker, a staunch fiscal hawk who has been a critic of emerging tax legislation, said on Friday he will support the sweeping tax overhaul that Republicans hope to approve next week. “I have decided to support the tax reform package we will vote on next week,” Corker, who had expressed concerned about the bill’s impact on the federal deficit, said in a statement released on Twitter. The details of the legislation are expected to be released later on Friday, with votes expected in the Senate and House of Representatives next Tuesday.  ",politicsNews,"December 15, 2017"
Rubio signals support for tax bill after child tax credit tweaks,"WASHINGTON (Reuters) - Republican Senator Marco Rubio signaled his support for a sweeping tax bill on Friday, saying changes that had been made at his urging to increase the refundability of a child tax credit marked “a solid step toward broader reforms.” “Increasing the refundability of the Child Tax Credit from 55% to 70% is a solid step toward broader reforms which are both Pro-Growth and Pro-Worker,” Rubio, who had threatened to vote against the bill, said on Twitter. ",politicsNews,"December 15, 2017"
U.S. tax negotiators raising refundable portion of child tax credit: congresswoman,"WASHINGTON (Reuters) - U.S. Republican Representative Kristi Noem said on Friday that the refundable portion of an expanded child tax credit in the tax bill under negotiation on Capitol has risen to $1,400 from $1,000, an apparent bid to win support from Republican Senator Marco Rubio. “I believe we’re in a good spot and should be able to earn his support,” said Noem, a member of the conference committee that is working on a final tax bill. ",politicsNews,"December 15, 2017"
Republicans have finalized compromise U.S. tax bill -chief House tax writer,WASHINGTON (Reuters) - The chief tax writer in the U.S. House of Representatives said on Friday that Republicans had finalized a tax bill they hope to vote on next week and that details would be released in a “few hours.” House Ways and Means Committee Chairman Kevin Brady told reporters the text of the bill would be posted when the House comes into session at 5:30 p.m. (2230 GMT) on Friday.,politicsNews,"December 15, 2017"
"Republican Senator Rubio will back tax bill: CNBC, citing sources","WASHINGTON (Reuters) - U.S. Republican Senator Marco Rubio will support a compromise tax bill when it comes up for a vote next week in Congress, CNBC reported on Friday, citing unnamed sources. The Florida lawmaker earlier on Friday repeated his concerns that an expansion of child tax credits in the bill was too little to win his support, keeping a cloud over prospects for the legislation’s passage. ",politicsNews,"December 15, 2017"
Exclusive: Senator Cruz wants to cap renewable fuel credits at 10 cents - document,"NEW YORK (Reuters) - U.S. Senator Ted Cruz wants to place a cap of 10 cents each on renewable fuel credits - a fraction of their current value - to help U.S. refiners cope with the nation’s biofuels policy, according to a document viewed by Reuters on Thursday. The proposal marks the latest step in talks being mediated by the White House between oil industry backers and rivals in the ethanol industry over the Renewable Fuels Standard. Refiners claim complying with the law, known a the RFS, costs hundreds of millions of dollars a year and could put them out of business. Introduced more than a decade ago to help farmers, cut oil imports and reduce emissions, the RFS requires refiners to blend increasing amounts of biofuels into the U.S. fuel supply every year, or purchase credits called RINs from other companies that do the blending instead. Congress members from corn states this week had asked Cruz, a Texas Republican, and other lawmakers allied with the refining industry to offer specific proposals that could lower credit costs without injuring the RFS, a program defended fiercely by Midwestern states like Iowa and Nebraska. Cruz’s proposals call for the U.S. Environmental Protection Agency, which administers the RFS, to sell “fixed price waiver credits” at 10 cents each that would satisfy all categories under the Renewable Fuel Standard.  The senator also proposed forming a working group of administration officials, lawmakers and stakeholders to devise a longer-term solution. The proposals were circulated to administration officials. Prices of renewable fuel (D6) credits were trading at roughly 70 cents on Friday, down from 74 cents earlier this week to the lowest level since early October. The credits had been trading at 90 cents each at the end of November. Officials in the offices of Cruz and the White House did not immediately respond to requests for comment about the proposal. Officials for Iowa Senators Chuck Grassley and Joni Ernst declined to comment, saying Cruz’s office had not yet contacted them about the proposals.  The ethanol industry has said in the past that placing caps on the credits was a non-starter, and has instead argued for policies to increase volumes of ethanol in the U.S gasoline supply. They claim this would boost supplies of the credits, lowering their prices. “Ted Cruz and his backers don’t seem to be taking the White House seriously. President Trump vowed to protect rural America,” Brooke Coleman, the Executive Director of Advanced Biofuels Business Council, said in release on Friday accompanying a letter signed by 85 supporters of the biofuels industry urging the White House to protect the program. The RFS was introduced by President George W. Bush. It has fostered a market for ethanol amounting to 15 billion gallons a year. Refiners like Philadelphia Energy Solutions and Monroe Energy, both of Pennsylvania, along with Texas giant Valero Energy Corp, lack adequate facilities to blend biofuels into their products. Valero put its cost of complying with the RFS at around $750 million last year. ",politicsNews,"December 15, 2017"
Trump administration issues new rules on U.S. visa waivers,"WASHINGTON (Reuters) - The Trump administration put new requirements in place on Friday for the 38 countries participating in the U.S. Visa Waiver Program, including that they use U.S. counterterrorism data to screen travelers, officials said. The program allows citizens of mainly European countries to travel to the United States for up to 90 days without a visa. Citizens from the 38 countries are required to obtain a so-called travel authorization to enter the United States. President Donald Trump has sought to tighten the rules for those seeking to visit or live in the United States in several ways, saying restrictions are necessary for security reasons. The changes will apply to all countries in the program. One change is that they will be required to use U.S. information to screen travelers crossing their borders from third countries. Many countries in the program already do that, one administration official said. Countries whose citizens stay longer than authorized during visits to the United States at a relatively higher rate will be required to conduct public awareness campaigns on the consequences of overstays, the officials said. One existing penalty is that people who overstay a visit may not travel visa-free to the United States in the future. The threshold for the overstay rate triggering the public information campaign requirement is two percent, the officials said. In the 2016 fiscal year, of the VWP countries, Greece, Hungary, Portugal, and San Marino, a wealthy enclave landlocked inside central Italy, had total overstay rates higher than two percent, according to a report by the Department of Homeland Security. The overall overstay rate for VWP countries is 0.68 percent, lower than non-VWP countries excluding Canada and Mexico, which is at 2.07 percent, according to the DHS report. Members of Congress have expressed concern about the security risks of overstays. A May 2017 report by the DHS inspector general found the department lacked a comprehensive system to gather information on departing visitors, forcing it to rely on third-party data to confirm departures, which is sometimes faulty. The United States will also start assessing VWP countries on their safeguards against “insider threats” at their airports, especially those with direct flights to the United States, officials said. The goal is to ensure countries “make sure that airport employees, aviation workers et cetera, aren’t corrupted or are co-opted to pose a threat to aircraft, especially those that are U.S.-bound,” an official said. ",politicsNews,"December 15, 2017"
